EmailID,RecipientEmail,CampaignID,SendTime,OpenTime,ClickTime,Conversion,Unsubscribe
EMAIL1245,user78@outlook.com,CAMP102,2024-01-13 13:27:33,,,Yes,Yes
EMAIL1459,user78@outlook.com,CAMP102,2024-01-18 14:50:04,2024-01-18 14:50:04,,,No
EMAIL1059,user78@outlook.com,CAMP102,2024-01-29 10:41:41,,,Yes,Yes
EMAIL1898,user78@yahoo.com,CAMP102,2024-01-21 08:13:08,,,Yes,Yes
EMAIL1389,user78@yahoo.com,CAMP102,2024-01-27 04:35:14,,,No,No
EMAIL1583,user79@company.com,CAMP101,2024-01-26 04:31:34,,,No,Yes
EMAIL1655,user79@yahoo.com,CAMP103,2024-01-22 10:49:48,2024-01-22 10:49:48,,No,No
EMAIL1712,user7@company.com,CAMP101,2024-01-21 10:05:43,,,Yes,No
EMAIL1871,user7@company.com,CAMP102,2024-01-15 10:47:07,,,,No
EMAIL1466,user7@gmail.com,CAMP102,2024-01-10 08:51:02,,,Yes,Yes
EMAIL1696,user7@outlook.com,CAMP102,2024-01-30 04:12:34,,,Yes,Yes
EMAIL1671,user7@outlook.com,CAMP103,2024-01-12 05:50:55,,,Yes,No
EMAIL1030,user7@yahoo.com,CAMP103,2024-01-16 16:43:43,2024-01-16 16:43:43,2024-01-16 16:43:43,No,Yes
EMAIL1021,user80@gmail.com,CAMP102,2024-01-29 23:14:11,2024-01-29 23:14:11,2024-01-29 23:14:11,Yes,No
EMAIL1465,user80@gmail.com,CAMP103,2024-01-21 04:36:52,2024-01-21 04:36:52,2024-01-21 04:36:52,Yes,No
EMAIL1919,user81@gmail.com,CAMP101,2024-01-18 00:34:59,,,Yes,Yes
EMAIL1310,user81@gmail.com,CAMP102,2024-01-09 11:46:36,2024-01-09 11:46:36,,,No
EMAIL1064,user81@outlook.com,CAMP103,2024-01-21 23:04:50,,,Yes,Yes
EMAIL1985,user82@company.com,CAMP101,2024-01-05 17:45:31,2024-01-05 17:45:31,,No,No
EMAIL1012,user82@outlook.com,CAMP103,2024-01-03 21:26:21,,,Yes,No
EMAIL1988,user83@gmail.com,CAMP101,2024-01-14 12:00:52,,,,No
EMAIL1912,user83@outlook.com,CAMP101,2024-01-12 08:42:19,,,Yes,No
EMAIL1664,user83@yahoo.com,CAMP101,2024-01-02 05:28:54,,,,No
EMAIL1324,user83@yahoo.com,CAMP101,2024-01-30 08:41:51,,,No,Yes
EMAIL1567,user83@yahoo.com,CAMP102,2024-01-04 22:35:24,,,Yes,No
EMAIL1259,user84@company.com,CAMP102,2024-01-16 17:14:51,,,Yes,Yes
EMAIL1827,user84@gmail.com,CAMP101,2024-01-04 20:41:03,,,Yes,No
EMAIL1242,user84@outlook.com,CAMP101,2024-01-02 06:28:28,,,Yes,No
EMAIL1149,user84@outlook.com,CAMP103,2024-01-05 03:27:20,,,Yes,No
EMAIL1601,user85@outlook.com,CAMP101,2024-01-14 20:10:40,2024-01-14 20:10:40,,Yes,Yes
EMAIL1103,user85@outlook.com,CAMP103,2024-01-12 18:38:26,,,,No
EMAIL1820,user85@yahoo.com,CAMP101,2024-01-13 23:03:26,,,Yes,No
EMAIL1364,user85@yahoo.com,CAMP101,2024-01-25 14:41:51,,,,No
EMAIL1074,user85@yahoo.com,CAMP103,2024-01-09 20:19:47,,,Yes,No
EMAIL1390,user85@yahoo.com,CAMP103,2024-01-18 01:32:32,2024-01-18 01:32:32,2024-01-18 01:32:32,Yes,Yes
EMAIL1658,user86@company.com,CAMP101,2024-01-12 23:44:07,2024-01-12 23:44:07,2024-01-12 23:44:07,Yes,No
EMAIL1061,user86@gmail.com,CAMP102,2024-01-12 17:59:00,,,Yes,Yes
EMAIL1554,user86@outlook.com,CAMP102,2024-01-25 05:17:14,,,Yes,Yes
EMAIL1071,user86@yahoo.com,CAMP101,2024-01-03 10:49:22,2024-01-03 10:49:22,,Yes,No
EMAIL1080,user86@yahoo.com,CAMP101,2024-01-04 07:50:46,2024-01-04 07:50:46,2024-01-04 07:50:46,No,No
EMAIL1029,user87@outlook.com,CAMP101,2024-01-26 16:31:06,,,Yes,No
EMAIL1444,user88@company.com,CAMP101,2024-01-20 16:51:02,,,No,No
EMAIL1269,user88@company.com,CAMP101,2024-01-28 13:28:43,,,Yes,Yes
EMAIL1759,user88@company.com,CAMP102,2024-01-14 03:49:12,,,Yes,Yes
EMAIL1611,user88@company.com,CAMP103,2024-01-16 06:53:20,2024-01-16 06:53:20,2024-01-16 06:53:20,Yes,Yes
EMAIL1703,user88@outlook.com,CAMP101,2024-01-12 15:35:39,,,Yes,No
EMAIL1079,user89@company.com,CAMP101,2024-01-06 17:26:24,,,Yes,Yes
EMAIL1622,user89@company.com,CAMP101,2024-01-09 06:56:25,2024-01-09 06:56:25,,Yes,Yes
EMAIL1507,user89@company.com,CAMP103,2024-01-01 05:29:27,2024-01-01 05:29:27,2024-01-01 05:29:27,Yes,Yes
EMAIL1275,user89@gmail.com,CAMP101,2024-01-14 21:07:20,2024-01-14 21:07:20,2024-01-14 21:07:20,No,No
EMAIL1004,user89@outlook.com,CAMP102,2024-01-12 04:25:51,2024-01-12 04:25:51,,,No
EMAIL1729,user89@outlook.com,CAMP103,2024-01-08 21:33:32,2024-01-08 21:33:32,2024-01-08 21:33:32,Yes,Yes
EMAIL1024,user89@yahoo.com,CAMP101,2024-01-02 13:58:35,2024-01-02 13:58:35,,No,No
EMAIL1442,user89@yahoo.com,CAMP102,2024-01-20 03:58:56,,,,No
EMAIL1941,user8@yahoo.com,CAMP101,2024-01-10 12:24:34,,,No,Yes
EMAIL1414,user90@company.com,CAMP102,2024-01-27 13:13:05,,,,No
EMAIL1419,user90@company.com,CAMP103,2024-01-07 22:45:08,2024-01-07 22:45:08,2024-01-07 22:45:08,,Yes
EMAIL1247,user90@company.com,CAMP103,2024-01-26 03:04:27,,,No,Yes
EMAIL1952,user90@outlook.com,CAMP103,2024-01-21 00:31:33,,,Yes,No
EMAIL1454,user91@company.com,CAMP103,2024-01-26 21:16:07,2024-01-26 21:16:07,2024-01-26 21:16:07,No,Yes
EMAIL1418,user91@gmail.com,CAMP102,2024-01-03 20:26:08,2024-01-03 20:26:08,2024-01-03 20:26:08,Yes,Yes
EMAIL1122,user91@outlook.com,CAMP101,2024-01-04 03:17:23,2024-01-04 03:17:23,2024-01-04 03:17:23,Yes,Yes
EMAIL1203,user91@yahoo.com,CAMP103,2024-01-02 00:43:19,2024-01-02 00:43:19,2024-01-02 00:43:19,Yes,No
EMAIL1771,user92@company.com,CAMP102,2024-01-02 00:17:51,,,No,Yes
EMAIL1262,user92@gmail.com,CAMP101,2024-01-07 06:55:39,,,Yes,Yes
EMAIL1471,user92@gmail.com,CAMP101,2024-01-29 10:50:53,,,,No
EMAIL1084,user92@gmail.com,CAMP102,2024-01-08 17:54:21,,,Yes,No
EMAIL1363,user92@outlook.com,CAMP103,2024-01-27 06:13:16,,,Yes,Yes
EMAIL1774,user93@gmail.com,CAMP102,2024-01-02 18:02:42,2024-01-02 18:02:42,,Yes,No
EMAIL1231,user93@outlook.com,CAMP103,2024-01-05 22:08:55,,,,Yes
EMAIL1497,user93@outlook.com,CAMP103,2024-01-17 20:23:35,2024-01-17 20:23:35,,Yes,No
EMAIL1093,user93@yahoo.com,CAMP102,2024-01-02 16:56:42,,,,No
EMAIL1911,user93@yahoo.com,CAMP102,2024-01-10 23:18:47,,,Yes,Yes
EMAIL1775,user94@gmail.com,CAMP101,2024-01-10 13:59:13,2024-01-10 13:59:13,,Yes,Yes
EMAIL1092,user94@gmail.com,CAMP102,2024-01-21 10:57:44,,,No,Yes
EMAIL1884,user94@gmail.com,CAMP102,2024-01-24 08:28:34,,,Yes,No
EMAIL1966,user94@gmail.com,CAMP103,2024-01-02 16:45:20,,,Yes,Yes
EMAIL1676,user94@outlook.com,CAMP102,2024-01-26 18:57:41,2024-01-26 18:57:41,,Yes,No
EMAIL1522,user95@company.com,CAMP101,2024-01-22 02:49:02,,,No,No
EMAIL1714,user95@company.com,CAMP102,2024-01-12 15:01:06,,,Yes,Yes
EMAIL1926,user95@company.com,CAMP103,2024-01-18 13:05:34,2024-01-18 13:05:34,,Yes,No
EMAIL1761,user95@outlook.com,CAMP103,2024-01-01 19:38:13,,,No,Yes
EMAIL1006,user95@yahoo.com,CAMP101,2024-01-16 12:23:34,2024-01-16 12:23:34,,No,No
EMAIL1924,user95@yahoo.com,CAMP103,2024-01-02 05:57:41,,,Yes,No
EMAIL1914,user96@gmail.com,CAMP103,2024-01-18 02:34:19,,,No,No
EMAIL1325,user96@outlook.com,CAMP101,2024-01-16 19:15:01,,,,Yes
EMAIL1498,user96@outlook.com,CAMP103,2024-01-13 10:00:00,,,Yes,Yes
EMAIL1386,user96@yahoo.com,CAMP103,2024-01-02 07:29:04,,,Yes,Yes
EMAIL1009,user96@yahoo.com,CAMP103,2024-01-29 13:41:27,,,No,No
EMAIL1541,user97@company.com,CAMP101,2024-01-19 20:15:42,,,No,Yes
EMAIL1890,user97@gmail.com,CAMP101,2024-01-26 00:36:58,,,Yes,No
EMAIL1506,user97@outlook.com,CAMP102,2024-01-13 07:39:01,,,,No
EMAIL1120,user97@yahoo.com,CAMP102,2024-01-20 13:28:27,2024-01-20 13:28:27,2024-01-20 13:28:27,No,Yes
EMAIL1146,user98@gmail.com,CAMP102,2024-01-07 08:58:52,2024-01-07 08:58:52,,Yes,No
EMAIL1036,user98@yahoo.com,CAMP101,2024-01-06 16:04:17,,,Yes,No
EMAIL1795,user98@yahoo.com,CAMP103,2024-01-14 05:46:12,,,Yes,Yes
EMAIL1558,user99@gmail.com,CAMP101,2024-01-12 20:53:53,,,Yes,No
EMAIL1851,user99@gmail.com,CAMP102,2024-01-01 05:54:18,,,,No
EMAIL1730,user99@gmail.com,CAMP102,2024-01-28 09:51:06,,,No,No
EMAIL1953,user99@outlook.com,CAMP103,2024-01-06 16:46:42,2024-01-06 16:46:42,2024-01-06 16:46:42,Yes,Yes
EMAIL1679,user9@company.com,CAMP103,2024-01-21 16:26:59,,,Yes,No
EMAIL1485,user9@gmail.com,CAMP101,2024-01-14 04:14:50,,,No,Yes
EMAIL1745,user9@gmail.com,CAMP101,2024-01-22 15:49:26,2024-01-22 15:49:26,,No,No
EMAIL1512,user9@outlook.com,CAMP101,2024-01-06 13:28:04,2024-01-06 13:28:04,,Yes,No
